ph,hardness,tds,chlorine,sulfate,conductivity,organic_carbon,trihalomethanes,turbidity
6.17,387.17,237.07,0.48,231.61,2222.52,5.15,169.01,3.16
7.27,263.48,353.15,1.13,211.37,1940.51,9.46,22.5,5.24
6.93,205.04,124.7,4.35,193.48,2384.44,10.38,108.46,1.26
5.57,1010.85,465.12,1.69,261.85,1218.68,10.83,25.73,2.97
8.34,962.21,388.87,2.38,284.92,748.72,2.2,48.77,4.07
7.62,313.89,191.15,0.1,249.0,1373.36,4.01,46.34,11.84
8.08,435.42,217.91,1.75,208.0,1008.13,1.21,16.17,5.46
7.14,50.4,889.31,1.05,58.29,2638.92,11.97,90.06,4.54
6.63,165.69,244.44,2.34,174.26,118.64,1.06,29.15,12.08
6.25,334.31,270.61,0.62,200.88,2196.25,16.64,4.2,1.14
6.86,102.59,878.7,1.74,386.92,2239.82,5.16,32.32,1.46
8.66,292.44,990.16,6.34,667.75,1594.82,9.76,1.48,4.57
7.88,99.31,37.36,0.58,258.98,2194.62,12.33,113.43,2.33
6.82,129.51,85.61,0.62,155.6,1854.37,4.33,31.02,3.84
8.13,506.8,774.93,2.31,80.98,1835.55,7.31,98.71,3.12
8.99,421.71,140.85,2.85,138.97,2469.61,6.65,77.63,1.42
7.23,53.76,72.61,0.11,342.45,74.83,6.15,106.52,2.18
6.63,424.17,102.42,0.57,63.01,289.37,6.64,121.51,3.1
7.49,291.41,122.52,0.78,112.65,776.33,6.36,124.33,1.83
7.59,726.46,370.06,3.58,689.57,1980.65,16.89,25.43,2.34
6.89,263.72,567.24,1.27,270.17,2381.17,6.16,14.83,0.42
7.08,1028.81,278.45,6.58,273.16,842.4,9.28,4.5,12.53
6.37,126.08,12.71,4.06,82.82,26083.24,10.12,97.7,0.63
7.95,40.97,414.87,3.5,161.69,1531.3,4.22,22.63,1.28
7.01,19.67,341.47,0.25,90.37,457.52,5.76,79.49,1.6
8.27,280.34,248.34,1.41,57.29,2704.07,5.6,100.74,0.73
5.94,261.31,457.39,3.47,152.85,2155.34,10.79,106.48,3.77
6.96,321.27,94.48,2.58,242.32,1840.61,8.07,6.16,2.0
6.42,228.23,394.32,2.66,284.02,1214.05,8.05,122.47,4.23
8.11,392.69,384.39,2.04,185.26,273.36,8.67,23.04,3.26
6.78,404.57,337.89,0.43,722.03,515.68,11.52,21.23,2.87
7.89,246.03,323.35,7.45,166.58,1634.15,2.57,170.89,1.52
7.86,252.25,392.11,0.72,385.92,479.97,7.19,86.55,3.13
7.06,207.86,181.53,2.17,183.44,1588.26,11.32,81.5,1.13
8.21,399.99,241.15,2.15,331.3,2255.39,5.11,57.22,0.8
6.56,328.64,890.76,2.14,190.71,1285.2,8.79,42.73,1.8
7.13,821.23,514.69,1.75,366.1,337.37,8.46,185.62,4.38
6.84,401.72,486.57,0.26,160.71,1241.16,2.48,50.35,5.49
8.43,354.41,273.42,2.14,350.99,2225.64,5.54,54.36,1.62
5.61,389.92,253.84,2.66,67.96,183.18,2.24,88.1,2.25
6.8,271.78,324.24,0.34,369.26,1079.41,10.61,16.67,1.13
6.96,449.7,302.39,3.99,643.77,206.67,11.09,115.17,3.74
7.65,73.96,397.08,3.69,77.58,1381.94,7.92,17.2,1.64
8.04,537.29,469.74,1.53,97.67,2730.15,7.34,13.77,1.91
6.87,50.93,75.73,3.52,145.31,2584.39,5.98,44.74,3.24
5.64,264.26,289.27,2.53,242.99,2578.65,8.34,46.84,0.12
7.29,465.48,98.4,4.46,706.78,262.81,7.17,96.17,2.91
7.23,440.72,212.99,3.54,312.03,1050.79,10.13,93.74,1.81
7.54,210.93,147.71,3.26,143.12,2696.42,10.94,12.3,7.25
7.49,984.42,387.51,0.86,61.07,2017.1,3.64,84.02,3.98
7.17,136.16,155.63,4.45,156.91,2603.41,9.23,46.07,1.09
7.23,334.37,1075.39,1.65,362.79,2038.47,8.96,80.26,12.94
8.0,430.17,333.92,2.46,160.23,543.43,8.94,61.35,1.95
7.32,218.68,281.98,3.85,100.89,126.56,10.9,137.52,3.53
5.95,367.67,180.81,3.99,294.72,575.5,14.94,15.18,2.3
6.18,433.41,204.6,3.24,122.44,575.38,7.07,145.2,0.85
7.51,393.41,277.55,5.67,179.2,1686.03,7.52,167.4,2.43
7.23,968.41,185.79,1.04,287.16,2735.39,6.69,25.52,1.23
5.41,535.05,166.9,2.92,60.17,1114.16,4.85,125.68,0.24
7.24,431.16,449.88,1.71,338.36,1720.75,9.9,7.45,7.84
7.5,364.08,105.86,4.42,237.83,2451.06,11.13,30.24,3.68
7.0,141.95,395.46,3.53,365.76,812.43,11.54,30.29,3.42
6.93,249.15,199.05,2.34,158.48,686.11,11.92,29.29,3.38
6.57,163.39,333.65,5.72,331.76,1799.31,11.33,227.0,2.92
7.13,297.88,375.22,0.3,174.31,366.28,11.79,93.35,0.26
7.41,434.55,302.58,1.6,569.93,484.9,9.62,121.02,4.42
8.76,293.81,604.71,3.03,225.16,460.58,8.89,40.07,0.66
6.41,361.36,343.59,8.19,303.71,1410.405,11.22,47.55,5.17
7.5,130.94,346.03,0.1,321.69,2485.66,9.03,19.98,4.34
7.3,209.75,741.49,0.77,538.3,74.26,7.43,105.68,1.92
7.11,95.95,603.46,2.03,222.71,673.27,4.34,47.32,2.52
5.65,57.17,349.59,3.2,80.11,1410.405,4.51,110.86,10.81
8.48,41.48,689.26,3.06,165.88,700.82,9.42,166.15,4.92
5.18,302.8,128.36,3.53,359.0,1489.24,7.92,192.32,5.03
8.0,114.4,98.9,6.29,67.25,2687.39,0.86,96.3,2.49
6.61,510.28,301.52,1.95,4.37,827.7,4.28,92.29,1.42
7.09,321.2,219.11,0.56,328.86,466.93,10.89,22.59,4.24
6.48,132.81,581.84,4.49,311.17,1014.77,5.43,44.02,2.94
8.92,188.43,465.8,0.58,246.59,2398.58,11.61,56.74,1.37
6.77,447.77,241.91,0.76,394.81,31971.87,0.05,8.88,3.49
7.66,191.24,955.73,3.79,231.72,300.61,5.14,202.85,2.42
6.16,74.55,250.57,4.65,146.89,747.42,10.96,45.43,3.79
9.19,391.63,273.42,1.65,60.22,455.15,6.44,93.12,1.07
7.58,87.52,4.21,1.18,649.19,1034.48,11.16,19.16,4.57
6.0,225.47,251.3,0.27,130.53,1647.56,11.7,100.38,4.25
6.53,975.36,142.83,1.64,97.19,194.57,7.45,113.98,3.39
7.73,256.67,1058.07,3.31,690.37,2017.06,0.45,75.25,1.4
7.83,360.0,876.68,4.22,365.56,2231.02,11.99,43.98,4.99
6.35,223.41,630.61,3.58,363.54,358.19,5.25,49.04,10.58
6.24,349.04,62.9,1.55,236.45,627.44,0.83,14.62,1.87
7.83,26.91,389.7,1.55,40.83,2739.76,4.71,80.76,2.2
7.24,103.58,384.31,1.98,125.0,1904.0,1.29,41.42,10.1
5.94,367.5,311.91,1.26,260.98,1076.88,6.6,58.66,0.83
8.78,104.09,288.26,1.54,241.42,318.87,9.74,31.05,1.68
6.48,284.5,391.97,2.97,370.08,682.55,8.48,126.7,1.14
6.98,734.22,859.81,2.53,257.34,874.29,7.85,68.08,5.33
6.01,272.13,312.4,2.83,69.44,359.84,10.49,6.29,12.23
8.05,357.26,506.14,3.4,191.91,2242.24,4.15,123.35,4.81
6.51,218.45,121.24,4.17,243.79,261.77,6.77,189.9,3.4
6.2,753.7,224.59,0.0,155.35,2535.75,7.45,76.78,1.06
7.18,281.24,272.7,1.4,248.59,426.65,10.52,227.13,4.47
8.32,151.69,343.86,3.57,285.71,1056.09,2.1,131.61,0.13
7.09,100.03,245.71,3.87,20.9,1971.38,10.91,2.33,1.34
7.51,262.02,138.57,3.7,297.87,424.78,9.94,125.82,1.86
6.62,277.9,204.24,3.09,37.83,503.63,10.41,98.2,1.54
8.98,102.6,103.72,0.59,283.11,2513.61,4.39,58.07,3.34
5.7,76.47,168.5,1.67,237.83,1157.68,11.77,118.45,1.75
6.91,102.62,165.61,1.65,211.08,993.86,10.76,61.55,1.6
6.74,172.46,162.78,2.08,315.51,23469.0,2.85,126.36,1.23
7.71,341.39,341.86,3.6,524.97,1784.76,4.23,101.35,1.54
7.45,181.34,129.1,3.24,181.76,8857.19,1.12,14.11,3.27
9.73,360.81,375.75,3.83,336.67,2603.56,17.0,102.1,1.23
6.6,114.54,165.52,2.13,373.16,2060.28,6.29,8.57,1.72
7.14,620.9,1095.33,0.93,351.37,2760.61,6.72,93.74,1.59
6.23,372.99,273.42,0.89,39.04,2633.42,11.15,122.04,3.08
6.46,347.2,206.78,2.0,75.41,2285.79,5.38,95.57,9.57
7.04,922.01,941.61,1.3,174.78,1761.86,6.72,0.21,2.72
7.83,133.78,106.2,4.15,307.93,382.18,15.02,66.74,1.02
8.32,225.63,339.57,0.15,109.16,2101.47,9.04,160.72,3.71
7.01,90.45,91.12,2.31,241.0,2.64,4.05,93.73,2.02
8.03,151.56,352.69,0.53,331.41,873.34,10.67,44.36,1.71
7.88,49.41,207.94,3.77,84.97,2330.24,7.77,9.74,1.26
7.94,217.97,459.23,0.32,318.33,1622.65,0.27,86.35,5.43
7.64,155.0,272.57,7.48,366.11,22111.64,0.77,28.2,0.43
6.16,269.28,144.46,0.19,363.78,1264.22,9.94,87.87,0.19
7.57,590.12,486.55,1.19,341.72,2346.03,8.83,69.83,2.9
5.85,53.21,396.1,1.66,681.11,1411.32,11.88,115.03,1.69
7.91,388.76,282.24,2.81,210.65,1698.43,4.1,19.36,5.04
8.25,448.71,339.45,2.33,157.3,910.01,9.1,104.56,1.19
5.6,378.61,75.04,3.37,350.58,1499.34,8.12,70.16,9.4
6.33,932.99,319.73,3.62,117.59,736.04,11.08,0.82,3.2
7.94,206.31,272.54,3.15,229.35,1272.63,8.17,61.83,1.92
8.95,340.36,308.69,3.45,129.98,221.79,5.8,41.29,0.49
9.15,536.85,385.19,1.12,206.81,1406.24,5.06,44.55,4.56
9.93,51.25,308.15,0.68,168.82,1969.95,9.59,31.45,1.5
7.23,319.38,91.99,3.94,137.89,2064.53,7.15,72.91,0.83
7.7,76.48,143.88,1.6,375.59,2071.3,2.01,212.33,4.52
7.6,337.91,226.08,3.48,62.98,2128.04,9.56,65.03,2.02
7.23,993.17,788.85,3.25,572.58,876.92,4.46,32.41,1.61
6.49,67.18,211.83,3.0,187.62,37.68,10.13,96.44,0.65
7.37,45.55,292.79,2.09,250.88,2750.74,2.84,15.03,4.12
7.88,240.64,276.99,1.88,237.88,538.62,5.63,41.75,1.47
7.53,253.7,194.37,3.07,182.32,2757.2,11.08,28.95,1.52
7.65,606.79,279.23,0.15,206.36,410.84,7.37,47.76,1.45
7.56,174.76,252.13,1.04,34.22,1324.42,11.16,37.72,2.37
6.95,237.1,365.18,3.35,686.96,646.15,13.54,105.21,2.44
9.65,317.59,198.11,3.43,255.46,3358.42,7.67,54.14,0.6
7.04,242.72,95.31,0.45,154.64,91.28,12.39,4.79,3.46
7.23,68.42,133.56,3.38,230.03,1742.8,2.97,5.29,4.03
6.58,264.8,1055.55,4.86,104.26,825.59,10.95,52.32,6.65
7.23,217.15,82.68,3.61,100.41,1266.58,5.88,62.5,1.15
7.5,385.06,176.59,0.96,328.16,249.24,4.26,98.72,5.18
6.93,56.7,1036.81,2.04,539.79,155.6,2.51,107.58,1.0
8.21,41.41,989.15,3.63,136.76,2285.64,1.47,85.03,1.72
6.31,190.72,202.06,4.35,71.4,1939.95,7.91,4.42,1.94
5.74,441.23,280.39,2.0,161.5,2342.81,9.02,5.43,1.08
7.23,942.89,253.95,0.86,97.31,860.54,7.31,111.47,1.41
6.85,274.28,246.09,2.63,290.91,11.85,8.07,18.1,0.68
7.67,1075.27,354.43,3.73,73.81,1215.18,9.58,218.96,1.78
6.95,247.18,320.92,0.35,369.24,1354.05,2.72,63.43,1.04
6.52,630.19,462.63,0.29,589.37,75.66,8.73,83.6,2.36
5.27,394.76,271.32,3.88,292.9,875.54,9.91,69.16,0.81
8.29,260.72,378.06,3.53,118.87,1901.32,8.27,175.45,0.13
7.75,411.27,103.81,4.13,177.48,1879.08,8.11,23.59,1.44
7.64,17.0,353.78,3.4,336.82,432.54,11.4,216.26,0.59
8.24,411.9,64.01,0.0,186.04,1021.93,10.95,13.39,1.48
6.43,412.95,117.53,3.98,162.33,749.65,5.05,217.81,6.0
7.75,65.88,1082.18,7.94,313.59,1818.46,11.62,44.4,1.63
8.39,298.62,142.43,2.15,97.75,2079.47,3.36,108.6,5.37
8.19,125.9,254.46,2.34,392.1,980.5,11.59,105.38,1.03
6.06,383.79,323.53,3.18,337.1,1571.2,1.67,134.9,0.57
8.19,438.73,282.11,4.37,214.38,1933.14,8.69,5.21,0.21
7.14,402.45,215.73,4.16,238.19,817.26,4.41,58.42,0.83
7.04,539.69,265.66,1.49,133.45,2029.61,11.97,111.87,1.55
6.11,299.81,11.55,2.92,460.93,2287.92,2.79,5.6,2.42
7.15,192.58,118.56,1.22,150.46,2603.47,17.84,120.5,4.07
7.76,86.98,102.08,0.23,275.86,2731.02,2.27,71.26,5.08
9.29,309.98,319.63,2.1,62.9,434.72,10.83,98.68,4.7
8.45,335.95,273.42,2.13,156.28,396.21,2.98,6.0,3.84
7.83,180.16,131.8,2.95,591.04,332.47,5.31,20.9,4.71
7.09,148.32,76.17,1.46,144.57,157.87,8.61,26.35,0.18
8.07,485.31,137.82,6.29,782.11,1854.38,0.52,147.5,3.04
5.68,340.12,198.17,8.65,319.07,1291.97,3.15,87.73,5.08
6.2,329.09,439.53,2.86,398.73,1298.23,11.98,88.39,2.66
9.7,209.74,113.46,2.27,157.79,1934.81,11.28,104.12,5.35
7.59,164.51,269.76,1.37,360.7,1808.12,0.74,16.51,1.58
7.17,726.75,106.48,2.79,67.04,109.35,1.79,129.23,4.25
6.51,317.0,337.12,0.0,278.87,36855.47,11.93,105.43,1.98
6.8,247.0,301.95,1.58,200.95,200.39,5.62,75.84,3.38
5.19,291.59,104.35,2.37,116.13,1015.6,6.36,110.11,3.18
8.15,417.76,54.09,5.21,120.87,186.81,10.15,153.07,3.61
9.55,135.77,134.72,3.36,149.52,1360.72,6.94,1.45,1.93
7.76,83.29,288.21,5.86,323.51,29322.94,2.27,31.73,0.53
7.49,696.44,67.59,0.36,759.48,614.57,8.05,172.84,4.55
7.23,359.31,706.2,0.25,692.15,1192.86,11.93,10.62,11.3
5.47,205.33,296.52,3.25,369.03,152.08,5.4,52.01,13.49
6.57,70.99,35.22,1.24,165.2,1685.61,1.18,23.57,10.59
7.83,263.78,246.96,2.97,79.04,1094.59,10.4,2.18,3.16
7.21,145.54,773.22,0.92,375.59,2541.24,1.63,22.51,1.44
7.21,426.63,37.45,4.4,160.36,886.48,11.09,25.35,1.29
6.03,175.66,286.75,0.12,231.33,1650.24,8.4,130.01,3.68
7.11,186.69,225.35,4.39,163.71,1778.85,6.86,83.0,1.09
7.23,233.79,326.33,0.53,198.54,1270.13,1.81,47.72,1.58
7.12,294.86,632.06,0.58,263.17,811.79,8.0,214.64,1.49
7.12,206.72,1097.15,1.11,365.47,389.02,7.94,59.34,4.03
6.74,680.17,520.52,2.35,396.05,1362.21,9.11,28.76,1.88
6.61,38.39,156.43,3.95,350.2,230.36,8.67,22.76,0.14
7.23,229.34,381.21,2.96,113.83,2491.45,4.07,104.32,0.05
7.78,370.79,323.55,4.38,646.11,1237.3,8.36,75.29,1.08
7.24,268.2,282.23,0.46,262.21,2061.71,6.76,59.22,1.21
6.45,786.4,1078.41,2.89,231.94,448.6,9.7,65.25,3.15
7.38,435.0,488.66,3.61,148.74,723.74,9.35,98.94,2.14
7.59,265.01,315.16,0.77,191.91,1783.11,6.96,15.99,0.08
6.55,72.09,257.18,0.93,283.65,603.65,0.35,79.91,11.03
9.2,308.93,3.21,2.16,67.1,2708.89,11.77,121.47,1.31
7.12,175.23,391.08,1.31,444.23,249.75,5.22,15.0,3.65
8.39,44.24,193.12,3.21,19.93,889.55,11.65,40.64,1.14
6.9,376.64,8.62,0.99,168.85,2650.92,10.62,90.71,1.71
7.39,328.57,144.12,0.6,418.7,63.69,3.83,30.68,1.21
6.16,724.26,139.13,2.96,372.72,2303.23,11.43,84.04,12.85
5.09,263.12,260.26,0.17,395.34,1760.34,9.81,64.49,3.82
6.82,78.47,178.98,1.73,62.27,2211.51,12.43,224.83,3.46
8.41,296.97,268.85,2.97,388.89,355.37,5.41,168.17,4.76
8.09,115.55,276.76,0.25,253.12,938.81,9.05,95.79,2.18
7.23,163.45,127.26,0.8,310.45,2791.73,10.26,50.93,0.41
7.18,360.21,427.27,1.79,78.43,1445.92,10.32,95.01,4.7
6.41,125.88,343.14,2.8,319.09,2333.55,3.15,107.52,1.54
6.92,321.55,203.94,3.97,196.4,1087.98,5.43,22.9,13.7
6.49,408.16,756.01,2.04,79.14,249.47,8.53,86.1,3.94
7.59,963.39,199.68,3.35,156.44,528.72,0.34,98.82,0.89
8.21,212.82,170.21,3.66,716.12,2505.5,10.18,42.9,3.58
8.49,227.3,221.46,1.24,598.26,2249.58,11.7,217.43,1.18
7.44,335.17,222.67,1.51,237.83,2230.74,17.01,5.93,3.88
8.25,439.86,102.13,2.85,228.19,862.58,9.58,113.53,2.07
7.62,160.54,1068.27,1.03,252.24,990.31,7.87,50.36,1.26
6.29,286.38,335.06,6.79,298.77,32728.62,11.75,68.5,2.77
7.98,364.4,88.17,1.11,421.93,782.0,4.94,22.92,3.64
6.44,174.55,341.13,1.44,322.94,2450.26,7.16,109.24,1.52
8.48,328.07,269.58,0.33,72.69,1800.76,10.03,56.48,1.45
7.78,378.19,173.49,4.12,78.48,613.42,10.77,31.03,0.78
7.17,354.75,225.65,1.39,139.9,1228.02,11.69,11.23,3.91
6.4,414.68,180.82,4.17,91.15,375.73,4.24,31.28,2.44
7.42,24.79,228.82,4.4,481.34,713.89,4.5,27.65,4.51
8.25,410.84,973.31,2.52,198.95,1218.8,8.07,130.44,3.04
8.11,392.65,88.03,1.04,68.59,819.47,3.44,95.91,7.45
7.26,106.08,179.82,4.27,368.16,971.32,4.89,113.73,1.02
8.08,412.44,697.64,4.49,159.09,2467.21,4.28,82.58,1.95
7.41,439.77,690.79,1.13,62.02,515.73,6.28,124.6,5.33
7.8,40.38,366.55,0.33,313.18,364.5,6.5,7.91,10.9
7.62,266.55,169.5,2.14,142.43,695.21,4.14,6.7,0.14
7.35,280.15,241.08,0.34,209.98,1906.7,4.04,26.64,4.38
6.82,57.04,109.24,0.64,190.67,2503.27,5.16,53.78,12.31
8.35,340.91,374.31,2.88,184.22,1689.34,11.34,30.61,4.31
6.08,319.53,157.8,3.44,527.79,2797.89,5.07,5.17,12.1
6.99,152.49,29.13,0.87,207.56,2575.25,3.95,105.84,3.06
7.33,308.85,949.0,4.17,177.44,2778.75,2.0,15.57,1.32
6.15,402.82,145.84,1.62,220.89,1309.5,5.95,52.91,9.25
5.62,1097.45,341.29,7.05,173.64,35495.17,10.14,74.72,1.84
8.2,233.35,261.41,0.18,49.97,2307.33,8.64,103.51,3.97
6.23,397.14,289.02,1.44,375.58,300.02,3.45,123.57,3.76
7.26,810.62,137.0,1.75,172.88,1808.29,9.27,61.7,1.35
6.23,400.94,89.95,3.48,204.69,2505.31,6.72,150.22,2.64
6.76,320.72,976.54,2.86,139.45,1104.68,7.37,47.33,5.36
8.12,204.73,174.76,5.84,311.62,2183.16,9.24,91.89,2.85
7.21,40.08,176.32,0.58,73.32,1693.12,6.52,5.86,3.77
8.43,135.48,370.19,0.18,173.32,2095.91,14.47,100.12,3.72
8.14,263.94,340.4,2.88,299.7,1020.09,7.24,98.49,4.77
8.26,390.67,228.38,3.05,184.45,2405.84,15.99,21.15,1.21
5.75,821.25,426.1,4.33,196.67,2139.58,10.7,76.44,1.64
5.74,539.12,244.24,2.81,3.98,1120.87,4.46,65.71,1.55
8.35,391.57,310.26,3.66,65.26,1446.95,4.38,120.73,4.02
9.63,363.24,65.33,2.7,338.74,1958.94,8.63,106.96,12.74
8.15,335.23,159.67,3.33,120.86,2793.44,7.38,127.9,3.2
6.01,417.96,329.76,5.59,258.26,230.18,4.44,73.34,1.74
8.11,67.33,147.46,2.93,273.99,1819.64,6.47,170.89,1.52
6.42,421.52,183.1,6.89,63.54,2605.66,5.8,89.72,1.08
6.59,62.63,294.93,2.67,102.02,378.26,9.06,63.02,2.84
5.49,59.85,69.29,4.14,611.38,2113.85,9.51,227.79,13.48
9.78,284.7,273.42,2.7,306.55,2749.09,11.2,72.15,4.42
7.91,950.6,22.24,1.9,204.39,1650.97,6.58,42.67,1.76
7.23,299.65,665.17,3.45,194.54,2441.1,0.92,18.51,3.28
5.37,261.54,770.59,3.14,398.25,818.48,10.75,6.6,3.83
6.52,330.73,206.58,2.14,94.79,494.23,0.61,62.22,1.42
5.44,334.91,207.6,3.25,150.79,2302.8,6.73,49.59,1.43
7.98,729.98,298.42,2.87,164.0,1923.17,7.96,49.34,3.64
6.32,267.01,273.42,0.34,297.13,2624.63,5.2,53.58,1.63
8.42,162.4,101.49,2.77,399.58,1025.27,5.05,47.64,4.11
7.39,387.53,117.5,2.0,703.3,1987.01,2.24,30.39,0.69
7.73,845.64,193.48,0.93,729.81,1737.28,10.48,1.96,1.33
9.46,303.99,232.32,0.71,127.3,1542.24,1.36,35.89,2.71
7.39,214.4,177.73,1.5,130.87,928.72,5.08,47.76,1.93
5.14,431.39,270.73,1.07,228.17,1903.67,6.76,69.82,2.71
9.56,231.16,110.12,8.31,577.42,1001.93,7.67,24.07,5.18
7.75,402.34,241.2,4.1,200.92,34465.42,5.39,82.5,4.66
9.59,422.04,273.42,1.08,353.78,1127.19,9.13,84.38,4.07
6.18,157.45,304.65,4.29,365.07,1002.87,9.98,49.72,3.18
8.23,221.98,232.14,0.21,92.63,839.94,9.29,21.07,0.28
7.01,124.52,248.56,1.52,232.71,164.92,4.13,96.74,4.22
6.56,986.99,295.4,0.59,200.34,1666.56,9.38,73.88,3.7
7.75,188.52,911.13,2.02,235.4,811.0,10.4,55.68,3.35
7.5,262.68,145.23,2.22,218.52,1337.99,3.0,42.46,3.36
7.98,98.04,143.36,3.15,228.39,880.06,7.63,124.1,1.69
7.16,398.21,944.42,0.01,201.3,193.93,8.82,128.58,13.74
7.14,183.15,1051.54,3.97,417.75,2685.91,1.58,214.26,4.08
6.7,580.19,362.17,0.31,116.31,1693.3,9.72,92.52,1.5
8.66,123.39,824.48,0.0,719.56,1665.87,7.29,129.55,5.4
8.28,189.93,279.6,2.34,333.9,426.97,6.37,49.9,3.43
7.46,288.01,1053.28,0.42,348.37,1006.46,9.41,85.66,8.78
5.66,394.61,368.05,1.17,462.58,2379.9,4.4,71.94,2.84
9.98,263.36,636.85,3.01,135.18,1410.405,3.41,68.71,2.94
8.82,379.86,705.39,4.04,378.07,423.42,10.4,69.44,1.65
7.5,103.52,160.4,3.95,219.89,379.96,3.67,27.7,1.1
8.41,246.75,661.63,1.26,192.08,1601.46,11.97,81.6,1.93
5.18,50.67,621.6,0.97,318.01,1842.95,11.41,35.82,1.05
7.05,322.29,748.4,2.88,252.77,2130.19,10.86,199.23,1.37
7.24,134.77,743.57,1.33,75.43,281.1,0.01,2.96,5.03
7.61,65.4,210.03,0.24,170.52,2552.03,13.71,18.8,1.19
7.92,181.8,410.15,0.86,85.03,310.2,9.88,79.11,4.71
7.41,254.06,319.37,1.89,356.43,52.49,10.03,185.89,4.84
5.23,851.77,232.68,8.72,14.06,1699.85,11.78,5.26,3.24
8.12,88.51,173.56,0.32,280.01,1600.94,11.96,4.15,2.82
8.56,68.77,126.0,2.61,283.44,2716.54,2.45,7.24,2.31
5.26,221.16,87.82,2.28,140.8,491.25,5.33,17.66,11.64
7.4,107.9,89.74,2.27,77.8,829.68,8.13,85.08,1.97
6.28,765.17,389.13,1.51,92.35,655.3,2.7,7.61,2.54
6.21,145.59,384.58,2.18,102.48,8603.55,14.31,56.18,1.34
7.01,818.29,673.7,2.54,109.25,1303.98,16.81,82.74,2.02
8.36,266.58,372.68,3.46,397.08,2312.2,4.66,5.59,3.45
6.29,272.79,221.83,0.93,240.35,2229.47,6.01,72.84,4.56
7.71,62.52,533.8,2.47,120.47,236.56,7.92,98.52,4.96
6.45,822.94,187.55,4.27,275.21,1816.85,5.46,20.54,0.15
7.03,392.1,222.33,0.34,317.22,335.83,6.08,57.22,5.19
6.47,172.75,213.99,1.57,308.91,1395.72,9.65,85.63,3.61
6.62,404.92,236.83,1.12,85.6,596.33,9.92,66.23,3.77
8.07,151.72,321.94,2.49,279.6,2501.05,8.94,60.12,1.73
7.18,289.39,365.48,0.87,342.71,1641.56,7.27,16.96,1.59
6.52,294.24,949.07,0.69,187.87,4147.38,5.1,21.42,2.94
6.13,192.84,102.87,2.13,578.51,1410.405,5.48,102.44,5.09
7.97,293.79,298.39,3.33,680.55,596.54,3.94,85.74,4.6
6.85,311.57,203.63,0.15,716.19,1959.22,8.18,92.48,1.85
7.92,205.59,82.34,1.17,219.25,2087.97,10.05,95.52,3.91
8.11,58.55,1003.74,0.25,153.62,2024.4,1.19,80.61,1.42
7.78,426.14,92.45,1.91,191.16,2200.78,9.72,75.13,7.03
7.65,812.0,327.65,1.23,162.75,597.88,1.01,55.99,1.5
6.42,323.68,288.3,0.37,71.7,438.46,8.41,118.32,2.95
6.18,443.08,666.83,2.79,475.13,626.09,6.16,99.57,2.38
5.59,62.7,284.62,0.27,129.61,762.84,5.03,21.01,5.23
7.23,104.67,252.48,1.97,88.57,356.52,0.62,12.02,3.44
8.04,146.25,152.75,0.83,157.36,2137.0,10.67,81.13,3.68
7.49,427.03,985.46,1.22,91.52,379.82,8.01,117.23,0.44
5.33,96.63,73.2,3.13,756.23,1073.12,10.22,29.06,1.75
7.87,42.54,241.19,1.33,712.1,1659.8,8.05,0.64,0.74
7.64,60.45,167.72,0.33,372.19,1683.35,10.49,53.36,1.23
7.84,704.28,924.36,0.08,381.86,520.85,10.34,26.84,0.77
7.88,239.7,245.41,1.93,212.86,1603.39,10.56,86.24,4.01
6.64,617.27,732.37,2.06,105.83,316.97,5.23,10.99,4.75
6.9,229.39,494.46,1.6,118.86,1931.66,9.54,9.08,0.19
8.13,172.3,882.85,1.65,178.62,1920.73,4.63,29.09,2.58
5.41,361.0,287.79,4.42,128.11,208.13,0.42,208.22,6.5
6.7,183.12,386.58,1.36,399.15,1237.94,7.07,48.98,1.76
5.68,148.19,82.86,0.57,293.4,1426.3,8.94,51.61,4.27
6.96,184.89,327.63,1.95,321.51,1096.73,10.58,79.44,4.05
6.36,634.79,337.17,1.89,356.34,577.49,8.43,26.07,4.96
7.06,284.94,925.64,4.28,743.02,2643.43,9.43,100.09,2.54
7.71,234.56,520.73,1.36,340.15,2651.57,3.92,61.1,3.54
9.15,108.85,108.43,3.86,127.83,923.14,4.3,8.8,0.88
8.98,272.05,212.1,3.47,237.83,530.66,3.53,76.98,4.58
7.43,887.05,307.7,1.24,133.96,1057.57,11.1,55.31,2.54
7.75,129.83,6.81,3.43,67.66,2126.28,1.46,188.89,4.29
8.18,177.06,123.22,4.26,262.55,1843.97,4.84,202.24,3.59
8.78,339.41,367.36,0.56,302.08,1899.1,1.45,17.22,1.34
8.08,231.78,313.87,0.37,269.96,1076.6,17.14,56.07,2.51
6.13,657.61,324.58,4.17,312.68,269.29,10.92,63.58,1.71
8.02,217.41,293.44,3.64,193.46,1170.99,9.94,80.64,3.19
6.16,112.04,159.94,2.06,302.79,1153.75,7.15,38.07,13.11
7.23,297.2,1064.91,4.3,253.72,2491.27,11.66,34.96,0.41
8.39,242.43,955.5,8.94,658.47,1792.1,6.96,34.96,9.97
6.63,395.45,338.04,0.09,250.24,1831.41,10.13,24.51,3.95
8.39,105.31,312.21,4.2,656.32,1095.13,7.64,108.89,5.28
6.2,695.22,358.62,3.97,289.53,1185.57,5.04,20.48,5.08
